date,ticker,open,high,low,close,volume,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,llm_score,future_return,label_available_date,trend_flag,enough_history,has_model_features,has_training_label,predicted_return,selected,weight,train_sample_count,validation_sample_count
2025-03-31,AAPL,216.0682695484103,224.6409066608951,215.29165561007284,221.1660614013672,65299300,0.019412553869742055,0.0063425732453969985,-0.06679827160196539,-0.11199489534601614,-0.018435229752838955,0.01958866799319086,0.018224841359851633,220.97340393066406,229.17479888916014,227.71585807800292,0.0008718581841802298,-0.03494597803341526,-0.028763023936576815,-0.03578663534668425,0.0064068476542265,-0.0708579561327517,-0.10105222929367452,0.2227697905211854,23.18972920357077,0.02751264287161372,0.07483338847292598,0.04519662374405076,False,0.0,-0.04916043429093264,2025-04-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,AMZN,188.19000244140625,191.3300018310547,184.3999938964844,190.25999450683597,63547600,-0.01276466738421178,-0.06395749459475064,-0.07199302242726358,-0.13277726862597783,0.020106161119759935,0.020651033455560724,0.018006056354824388,198.1834999084473,216.09419982910157,200.21945030212402,-0.03998065129171535,-0.11955066513907653,-0.049742698725121826,-0.08288376057672531,0.07928675012853703,-0.08686890982191897,-0.2139965445518064,0.37582658257966717,22.935323987905935,0.030040230418580904,0.14689374778212683,0.060784246198714253,False,0.0,-0.015084595816512558,2025-04-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,AVGO,163.51020338452625,166.93965006119086,159.66324513451602,166.43267822265625,35656400,-0.009992984751705736,-0.12454910474286185,-0.10371649279909434,-0.27563565403122037,-0.046724544902827736,0.03544382419828094,0.03736519785578773,185.41384506225586,206.3855502319336,181.80691818237304,-0.10237189587016204,-0.19358366883911582,-0.0845635584906328,-0.10161421255562697,0.13519085134541142,-0.14129668048485855,-0.31370403303482963,-0.001922319267349315,22.614300000257888,0.04363515892097346,-0.051421476875952776,0.17191916123212603,False,0.0,0.14179067805032397,2025-04-29,0.0,True,True,True,-0.2581368434104245,True,0.25,15210.0,600.0
2025-03-31,COST,917.3325488485171,989.576630166124,917.0142857635636,940.6249389648438,3102000,0.01733963739977651,0.021316686923524397,-0.09654677917311327,0.03334715939477517,0.07357319221135539,0.02104633581192789,0.01636165637775155,934.16435546875,979.8928564453125,911.8728967285156,0.006915895964422436,-0.040073684813784816,0.03153075646779335,-0.04666683778311076,0.07459368510768227,-0.09732287144968277,-0.12172427502013439,0.1687577709958179,21.631345267734837,0.026451567049812857,0.2863206099687148,-0.12989393856788845,False,0.0,0.0485525493506378,2025-04-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,GOOGL,152.58093987828155,155.00253588696825,150.13940872047658,154.10565185546875,54603500,0.0020087861948854258,-0.0777670523234052,-0.07300097964175378,-0.18215474544480748,-0.07221633012833029,0.022401383311210343,0.02072190308167639,164.66781921386718,178.28977966308594,173.86008949279784,-0.06414226780206822,-0.1356450597073927,-0.11362261284322772,-0.07640348468072689,0.02547847630362332,-0.1095243154548432,-0.24983970978409098,0.5795469305093075,22.458064343082782,0.02813361248770984,0.08104855152126711,0.10915376580305369,False,0.0,0.035695741597478126,2025-04-29,0.0,True,True,True,-0.3154846138863124,True,0.25,15210.0,600.0
2025-03-31,JPM,234.5996231402057,240.92002258119436,232.5908100746605,240.37127685546875,13603000,0.010088527975936845,-0.011126277258261874,-0.05878288634453055,0.028604904860243474,0.1673463169131908,0.01958473871640661,0.01553525775599804,235.79657211303712,251.79522369384765,224.2457411956787,0.019401065509292437,-0.045369990227729806,0.07191010885561822,-0.06353834415962922,0.12285398309584417,-0.024768376660838753,-0.1237720243544308,0.062221521171809346,21.82356221918065,0.025602812072739557,0.26066390555026975,-0.08738779120477402,False,0.0,0.0033702846675536247,2025-04-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,META,561.7474544327795,576.9001929680891,551.57916536005,574.5674438476562,21124700,-0.000658922793399519,-0.068659608552051,-0.1193454293719508,-0.01475164998021905,-0.031214492089914336,0.027167376391391586,0.02123383439788711,604.7402313232421,649.535361328125,573.655668182373,-0.04989379887884149,-0.11541776159373296,0.0015894128060691681,-0.06896488270213474,0.13227393601143467,-0.12125041644796053,-0.2169183892450186,0.1983275930971946,23.086837580943058,0.03648285446895415,0.27943808368849754,-0.10459377939173176,False,0.0,-0.03803175218959831,2025-04-29,0.0,True,True,True,-0.31518343025642387,True,0.25,15210.0,600.0
2025-03-31,MSFT,369.7096411618319,374.2052233402368,364.449889664545,372.5379943847656,35184700,-0.009002035522357565,-0.04500349146878435,-0.03372026237908565,-0.10760927968068668,-0.09413159534710536,0.015880206739556736,0.016164125123690438,384.66316680908204,401.4154400634766,417.64848617553713,-0.031521532266525654,-0.0719390506606934,-0.1080106675445045,-0.041733006711813236,-0.03886772405356642,-0.06391194028397218,-0.15889380150794263,0.501121317533703,22.920783325527868,0.021397601580177818,-0.01756472323501046,0.07388901730160102,False,0.0,0.04968164606086911,2025-04-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,NVDA,105.10522740758996,110.9338556226425,103.6255803841977,108.35446166992188,299212700,-0.011762626571884982,-0.10732236799140749,-0.04971096022629373,-0.19286647214401265,-0.13226511212607894,0.03309872947495539,0.04203892321033265,114.936323928833,124.39043640136718,127.52291500091553,-0.05726529293721394,-0.12891646010230617,-0.15031379521755783,-0.07600353167046425,-0.024564044819128106,-0.10922991690862638,-0.2746438244726469,0.03774950126755616,24.220530938364767,0.04220229699899048,-0.2126646700879311,0.14315551191771891,False,0.0,0.00590512648853303,2025-04-29,0.0,True,True,True,-0.2886156588688914,True,0.25,15210.0,600.0
2025-03-31,XOM,113.87725446859892,115.92683499640438,113.87725446859892,114.97938537597656,21652300,0.010192769160634496,0.027029255649739126,0.10365622083057668,0.11549497062075109,-0.030843648793523748,0.01359566809951605,0.013952924095925565,109.2318717956543,106.96553955078124,108.97429481506347,0.05261755095687115,0.07491988409398709,0.05510556935563682,0.021187498837390795,-0.018433294454359372,0.0,0.0,0.18016058289924564,21.416092489884825,0.021165548694841246,-0.025604381845224733,-0.011838749790174408,False,0.0,-0.08887568877583862,2025-04-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-04-30,AAPL,208.39173986928208,212.65316547487808,205.7731479657814,211.57785034179688,52286500,0.0061076967427529105,0.03861179523133251,-0.047896433729625265,-0.06699862559261482,-0.04072932422791875,0.0509802245003527,0.03211957389471504,199.21523818969726,216.0883950805664,226.04601974487304,0.062056558847810805,-0.020873609325886444,-0.06400541544330518,-0.07808451205618039,-0.04405131607955448,-0.050873211107918315,-0.1400243071181304,-0.33431404134391496,23.453418997140655,0.04758470674883576,0.5872011461752611,0.01910219186298956,False,0.0,-0.05782489297896731,2025-05-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-04-30,AMZN,182.1699981689453,185.0500030517578,178.85000610351562,184.4199981689453,55176500,-0.015849304820837684,0.021151671851219023,-0.04032887585910583,-0.2232330907621599,-0.05802431648371653,0.04341849567012118,0.029261684126761403,180.66599960327147,194.02300048828124,199.0679002380371,0.020778666566577675,-0.04949414396833807,-0.07358244122521229,-0.0688423581296822,-0.02534260794293497,-0.05912961921687343,-0.23812277935636972,-0.13232627733667968,23.160114059428786,0.050295659692183414,0.48380029946439773,0.18290421490305409,False,0.0,0.11538878099219207,2025-05-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-04-30,AVGO,184.7926745025756,192.04919484739312,182.9238830982368,191.32354736328125,22768900,0.006800284890905894,0.08795432226218791,0.14211963883070866,-0.11334025298546113,0.14844057264397836,0.05961620036460583,0.04410441628094152,173.6658462524414,184.28789276123047,182.66503440856934,0.10167630246175485,0.03817751940528402,0.047401041927626286,-0.0576383307098276,0.008884340442688377,0.0,-0.18319271017906646,-0.34055494822729737,22.488110543011878,0.05871704829635589,0.35170591500079085,0.2554598918161698,True,0.0,0.25718287078760116,2025-05-29,1.0,True,True,True,0.06666961678377943,True,0.25,15430.0,600.0
2025-04-30,COST,984.6039950685804,992.3217088231314,971.2272922880104,989.0794677734376,2212400,0.0028234868360637044,0.019122046148240646,0.04201603185872327,-0.010171817586385856,0.12361197666836699,0.022833594303770893,0.019683453542544034,960.0952453613281,963.1220642089844,923.1917852783204,0.030188903186580518,0.02695131233004422,0.07136944191423211,-0.003142715716041855,0.043252420101015154,0.0,-0.07648154898231652,-0.21273627875199275,21.708718897148483,0.03475417081765806,0.1600400435024325,0.052187849445109125,True,0.0,0.015640220923342607,2025-05-29,1.0,True,True,True,0.01949943747809076,True,0.25,15430.0,600.0
2025-04-30,GOOGL,157.43409270690867,158.7196436016194,154.86300612354924,158.2512664794922,34981100,-0.00849151087918365,0.022207825514265034,0.011014147747600234,-0.20994437469909621,-0.05953035800789186,0.031205158668766594,0.025316776127736702,153.89886398315429,162.06515167236327,170.9821940612793,0.028280926731300005,-0.023533036889888392,-0.0744576220446932,-0.05038891831427306,-0.05215187720494563,-0.01951106940426761,-0.22965955784263337,-0.13837044816875,22.551693924752882,0.03629002625983534,0.2325881664916516,0.22095852244669645,False,0.0,0.082241852522694,2025-05-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-04-30,JPM,237.8193419445802,241.7729683625272,235.07840628381985,241.181396484375,12991700,0.0,0.015526323330296243,0.010123755955446567,-0.07752063576698198,0.12566159769661178,0.03425190318046687,0.024099858899777258,230.03901748657228,237.59906829833983,228.06660682678222,0.048436909179779164,0.015077197952380272,0.05750420826646274,-0.031818520442491005,0.04179683121605593,-8.173409898515338e-05,-0.12081888664283114,-0.06977326989907395,21.876837267242653,0.037707849271571635,0.4212491169723589,0.08764439172242855,True,0.0,0.08073749416679576,2025-05-29,1.0,True,True,True,0.027735141711114752,True,0.25,15430.0,600.0
2025-04-30,META,536.725533164549,547.392206153298,527.8531889368276,547.2925415039062,29244000,-0.009811728379042872,0.0552211602484185,-0.06314006706602593,-0.21215786643611745,-0.01917043339828195,0.04864453003907274,0.0328852201195018,529.2593505859375,586.058408203125,576.137300567627,0.03407250320283328,-0.06614676311543122,-0.050065772577651324,-0.09691705949810603,0.0172200404759828,-0.06277227199129876,-0.2540915265141599,0.333712778358499,23.17578364438775,0.049314488531711,0.4792216643921827,0.14901779937009152,False,0.0,0.1749544795095619,2025-05-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-04-30,MSFT,387.3347110069874,393.6464071015826,381.5192464831796,392.2570495605469,36461100,0.003096191958594563,0.05574396374414814,0.034197653690663854,-0.036180899096557306,-0.028435182835667705,0.030197341144904962,0.02049362452414351,375.1614074707031,383.32421813964845,410.1424270629883,0.0455687652018919,0.023303592619979163,-0.043607723371897444,-0.02129479506554821,-0.06538755113774464,0.0,-0.05015255889473891,0.34182689777582165,23.040163390765546,0.03402307533605196,0.47349928800195973,0.07037855278722116,False,0.0,0.16258174148804372,2025-05-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-04-30,NVDA,104.44538450923936,108.8943328857422,104.0554770168086,108.8943328857422,235044600,-0.0009172551056961797,0.06046139029903208,-0.011166689067200086,-0.06626087966833627,-0.19928328747523594,0.05881505275214658,0.04410316026855528,105.21570472717285,113.47748641967773,125.1968656539917,0.034962728882614424,-0.040388218654980546,-0.13021518296875756,-0.07280546964135293,-0.09360760888937081,-0.04731926429782207,-0.22253939922272437,-0.28648876469470763,24.261127356008718,0.06095376196923084,0.33357909941162656,0.055094190601136184,False,0.0,0.2779104992518038,2025-05-29,0.0,True,True,True,-0.293121718399733,True,0.25,15430.0,600.0
2025-04-30,XOM,103.85172605763076,103.85172605763076,100.6903519990406,102.12118530273438,20379300,-0.025193920110230916,-0.016205686462118174,-0.1126513215303716,-0.004810582657307605,-0.09408508890132716,0.030117001162890993,0.02108421340942886,102.79116783142089,106.30522842407227,108.69424083709717,-0.0065178997653310144,-0.03935877080896655,-0.060472896114284524,-0.03305632888189758,-0.021979199584321818,-0.10988458821176095,-0.1126513215303716,0.05677015989253564,21.39881363689144,0.03443343523305397,0.4284147375126961,-0.107840738873064,False,0.0,-0.01887909567173618,2025-05-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-05-30,AAPL,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,0.004501166855784389,-0.002532628494411826,-0.05722206580665834,-0.14688469227812317,-0.1714970120670144,0.02164719795805917,0.033359877891082954,202.78316345214841,204.58392913818355,224.46090362548827,-0.012538032190501203,-0.0212297590303695,-0.10790405639997724,-0.008802087698779215,-0.08855428346875649,-0.05673218497317911,-0.15876777646137086,0.24424161899219277,23.16788634269543,0.02126949767542089,-0.35110080352406103,0.08966262647146483,False,0.0,0.021508542424688804,2025-06-30,0.0,True,True,True,-0.3021451673764924,True,0.25,15640.0,600.0
2025-05-30,AMZN,204.83999633789065,205.9900054931641,201.6999969482422,205.00999450683597,51679400,-0.0033544115296211263,0.009404176986321122,0.07786539325036856,-0.0160779712694491,-0.060276901973472574,0.022207317812554403,0.030373278001543554,200.65500030517578,191.88779998779296,201.37535011291504,0.021703890733032694,0.06838472544829721,0.01804910279179106,0.04568920128293996,-0.04711376104276033,-0.030089420245411058,-0.030089420245411058,0.19767317766105008,22.883500419345214,0.021765319930652324,-0.26885343717507737,0.09394336451981766,False,0.0,0.07014294555445666,2025-06-30,0.0,True,True,True,,False,0.0,0.0,0.0
2025-05-30,AVGO,239.78313935630607,241.7215208653789,233.500778070811,240.62808227539065,27088600,0.00041323865934583814,0.05005852301987579,0.2267266725309658,0.26736853136664007,0.42737463768712813,0.02074529249318606,0.041668867288809606,222.8153305053711,194.6836032104492,190.1556810760498,0.07994401341064883,0.23599562730137236,0.26542673305224684,0.1444997258680898,0.023811658472557173,0.0,0.0,0.4380103999696352,22.16269649420798,0.029486986936289216,-0.5021392746436062,-0.04064185883567428,True,0.0,0.14140038029646784,2025-06-30,1.0,True,True,True,0.05140038958545837,True,0.25,15640.0,600.0
2025-05-30,COST,998.13571352876,1048.1171906403918,997.8369721006133,1035.8583984375,5403800,0.03116773072490253,0.021657398019243823,0.042536191443545146,-0.005931433504932082,0.05224050635501287,0.011527039351684979,0.019053076859066105,1010.912387084961,974.5496862792969,942.6877560424805,0.024676729330098235,0.06290978594664765,0.09883510398624606,0.03731231082172126,0.03379902839788307,0.0,0.0,1.6626262626262625,21.44391330361943,0.017969342133471868,-0.39500378668760683,0.04846762494847723,True,0.0,-0.048299431800505,2025-06-30,1.0,True,True,True,0.02954628239286363,True,0.25,15640.0,600.0
2025-05-30,GOOGL,170.7579241400477,171.61495310854446,166.86143108525064,171.14657592773438,52639900,-0.0006981407325559186,0.005091742498571472,0.06472424846187685,-0.0062547079089680935,-0.012818276376613702,0.02404129065338741,0.025813980142145802,163.96495666503907,159.4269924926758,170.35692680358886,0.04379972043274161,0.0735106599693085,0.004635262791843786,0.028464214882381045,-0.06415902491311443,-0.006708985637644993,-0.011055970226567458,0.15401554986292743,22.72900365337686,0.029301773854750524,-0.06867168406410018,0.07097895637084495,False,0.0,0.027386396644443645,2025-06-30,0.0,True,True,True,,False,0.0,0.0,0.0
2025-05-30,JPM,259.74671429323007,261.600261993738,259.0368340780119,260.2889709472656,10977700,-0.0013995850418850875,0.012774702472200694,0.0693021430363776,0.0560414663304909,0.09695143756453506,0.011578890257589194,0.022915866863371697,256.54929504394534,242.8311016845703,233.77690383911133,0.014576831726158979,0.07189305299686244,0.11340755512101519,0.056492736161920964,0.03873007853543231,-0.013305394634506529,-0.013305394634506529,0.4035018186699737,21.421779783211615,0.015803514232106516,-0.49472169974522406,0.01326067670588671,True,0.0,0.09814402351277951,2025-06-30,1.0,True,True,True,0.04247466208876638,True,0.25,15640.0,600.0
2025-05-30,META,640.501786260345,647.3902689717587,630.8120452521741,645.4762573242188,16241000,0.003782687888621794,0.017154354274983907,0.1315600199102669,-0.012801719989586124,0.056712229284190396,0.02322054747401179,0.03486935121538652,626.2986022949219,580.8985424804688,591.167209777832,0.030620625623344555,0.11116866392537261,0.09186748968501957,0.07815488677350158,-0.017370157085035753,-0.018002283516303064,-0.018002283516303064,0.2431117365408335,22.82408593416785,0.022844208879731265,-0.334069987979431,0.14436173989985301,False,0.0,0.1408020796780629,2025-06-30,0.0,True,True,True,,False,0.0,0.0,0.0
2025-05-30,MSFT,457.0648535034259,459.0135248792732,452.9090026922185,457.7011413574219,34770500,0.0036625974856825394,0.012091557672570419,0.08416817254103459,0.15008020604891414,0.05649014484063697,0.010361160064160085,0.022306901338862664,446.3183822631836,406.171396484375,413.0421388244629,0.025503675283367944,0.12686699585215422,0.10812214622958471,0.09884247420252046,-0.016634482766437197,-0.0007163177735156623,-0.0007163177735156623,0.6636431730486982,22.95606408442858,0.014301792369295255,-0.5355177347689674,-0.06591203350787955,False,0.0,0.08048059364909244,2025-06-30,0.0,True,True,True,,False,0.0,0.0,0.0
2025-05-30,NVDA,138.6873257641086,139.58710766728817,132.88868890141003,135.09817504882812,333170900,-0.029168709381678815,0.017315447284506513,0.21073393803520823,0.15210944123213777,-0.06881799185622739,0.02435535380399875,0.04111305244625862,128.06682205200195,116.17422348022461,126.72367427825928,0.05490378291710152,0.16289286040999262,0.06608473766456724,0.10236865128521155,-0.08324767142460088,-0.029168709381678815,-0.029168709381678815,0.4739850221281863,24.10048856404231,0.02902785291260186,-0.4076004491314499,0.05862449680307047,False,0.0,0.16925162252476178,2025-06-30,0.0,True,True,True,,False,0.0,0.0,0.0
2025-05-30,XOM,99.6761181336087,99.90052181887316,98.7297012111472,99.81271362304688,28645800,-0.0037978220033355603,-0.006506669712356916,-0.023991221879411828,-0.020844084339128433,-0.08850469547875717,0.011901058866428177,0.020250472001509513,102.3980556488037,104.53268295288086,107.89947647094726,-0.025247960123616187,-0.045153048754728364,-0.07494719263144722,-0.020420668864295388,-0.03120305703218995,-0.05783748398540389,-0.13271003205339194,0.8576958470357139,21.17868444142322,0.016985930661133325,-0.4123070876796824,-0.0031471375402833957,False,0.0,0.05376341127165962,2025-06-30,0.0,True,True,True,,False,0.0,0.0,0.0
2025-06-30,AAPL,201.39712965217612,206.7608124915243,198.6554726965608,204.54754638671875,91912800,0.020340159867571872,0.018213366342988646,0.021508542424688804,-0.08241077426511623,-0.1548943550803067,0.011513441426057714,0.032143758124269596,200.04823532104493,202.13983276367185,222.1510104370117,0.02249113099374833,0.011911128994857023,-0.0792409812391297,-0.01034727996966478,-0.09007916567191931,0.0,-0.03694428661200044,0.6705202327897446,23.122949202245668,0.019127463360965914,-0.6418140846647087,0.10391931668980503,False,0.0,0.029731459994563503,2025-07-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-06-30,AMZN,223.5200042724609,223.82000732421875,219.1199951171875,219.38999938964844,58887800,-0.017510092291414314,0.05238162855568129,0.07014294555445666,0.11927965684421804,-0.021410424191472766,0.014879639245390474,0.029184521943767888,213.01850204467775,201.84840087890626,205.13115036010743,0.029910534924493914,0.08690481784527893,0.06951089098125585,0.05533906197489613,-0.016003173947195748,-0.017510092291414314,-0.017510092291414314,0.3526729842001939,22.955392985196095,0.02102451319688315,-0.4901530587322882,-0.04913671128976138,False,0.0,0.05296501731854142,2025-07-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-06-30,AVGO,273.7363292312653,276.705531291746,271.14572719183,274.6529846191406,24708400,0.02338944153600475,0.08621972542498835,0.14140038029646784,0.6055480588911946,0.19172150951875833,0.021853350605277405,0.03796286486847477,254.6996810913086,227.53889038085939,200.06737426757812,0.07834051241186613,0.20705952358043356,0.37280246529256056,0.11936768551954757,0.1373113243168762,0.0,0.0,-0.08690975804128531,22.653442455369586,0.027744200688797203,-0.42434927708986137,-0.4641476785947267,True,0.0,0.07897705611962191,2025-07-29,1.0,True,True,True,0.06826749602276656,True,0.25,15840.0,600.0
2025-06-30,COST,981.0668570073628,987.6195356193274,975.6793610736228,985.8270263671876,2127600,0.004872437960358855,-0.01447517558092526,-0.048299431800505,0.027095986331153732,0.08263874505577151,0.012716647013450353,0.01630862610172311,998.8940124511719,999.3268566894532,955.0079370117187,-0.013081454009239102,-0.01350892376392998,0.03227102954966399,-0.00043313580074810787,0.046406860048107346,-0.0633107408431518,-0.0633107408431518,0.013541033977634065,21.463054353839823,0.016230537666407148,-0.22025025688051314,-0.07539541813165873,False,0.0,-0.05593268609856872,2025-07-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-06-30,GOOGL,180.3734342799105,180.82241920920575,174.1873807915227,175.8336639404297,63378900,-0.012882836108501494,0.06683230349589864,0.027386396644443645,0.12355684994749527,-0.07895833744627956,0.017975949055834013,0.024656501072815546,172.11992645263672,165.68080627441407,171.59997192382812,0.02157645290892507,0.06127962492649641,0.024671868935274954,0.03886461155649901,-0.03449397795963238,-0.013269791551157928,-0.013269791551157928,0.4958748258165382,22.710471470336827,0.023206300558594094,-0.27094485130929713,-0.09617045330305163,False,0.0,0.11076428165733576,2025-07-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-06-30,JPM,286.3178803397518,288.5362523931413,284.8587037568908,285.83477783203125,12689200,0.009752394759983796,0.04182999774754115,0.09814402351277951,0.1866231911764873,0.20520479509231682,0.009237744238342359,0.021234146196623088,269.04957275390626,257.6626217651367,239.73857749938963,0.062387034873599534,0.10933738030723728,0.19227694104741633,0.04419325904068838,0.07476495628156754,0.0,0.0,0.455505633701037,21.582252599981878,0.014643055096092173,-0.5649580561043959,-0.08847916766370778,True,0.0,0.029529904975681864,2025-07-29,1.0,True,True,True,,False,0.0,0.0,0.0
2025-06-30,META,742.8054817668852,746.1476691378697,732.5296271967599,736.3606567382812,15402100,0.0060794065461153846,0.056633083731144396,0.1408020796780629,0.2649768200932019,0.2227560620237503,0.016777310485826858,0.03267166588130782,696.577294921875,635.0699182128906,609.0298985290527,0.05711263072516326,0.15949541242707022,0.20907144052658433,0.0968513465132601,0.04275655390109834,0.0,0.0,0.2091610508532058,22.90748551316476,0.020200803162252548,-0.4864874491929251,-0.12417474041513898,True,0.0,-0.051606224625520114,2025-07-29,1.0,True,True,True,0.046409417074149834,True,0.25,15840.0,600.0
2025-06-30,MSFT,494.1693427257206,497.86785899517616,492.4691970236715,494.5372009277344,28369000,0.0029640831673793944,0.023477462330901755,0.08048059364909244,0.3040329918436957,0.1794552872766031,0.006471250067496027,0.020753824446597298,475.78561248779295,445.31851989746093,419.65871063232424,0.039411844216753256,0.11052466679716466,0.17842710850106358,0.06841640585113629,0.06114446957737041,-8.0400841697581e-05,-8.0400841697581e-05,0.41401318014400323,22.98338460632042,0.012196434689335834,-0.6881899967811946,-0.22355239819460326,True,0.0,0.03047788660224815,2025-07-29,1.0,True,True,True,0.04441378193935436,True,0.25,15840.0,600.0
2025-06-30,NVDA,158.37368067249696,158.6336472456001,155.93409881773164,157.96376037597656,194580300,0.0015214888165202556,0.09585916010312534,0.16925162252476178,0.43090916378936184,0.09376004040197006,0.015378034725931664,0.03743394927787595,145.6673553466797,130.60309616088867,129.41278686523438,0.08441428074280721,0.20949475946100504,0.22061941638328286,0.11534381365073854,0.009197771908689534,0.0,0.0,0.018399303608136464,24.05250440105552,0.0209918599197012,-0.5891955024093511,-0.26165754126460006,True,0.0,0.1108929956039777,2025-07-29,1.0,True,True,True,0.055109189979777276,True,0.25,15840.0,600.0
2025-06-30,XOM,105.9985585105668,106.19369279204032,105.10092890555543,105.17898559570312,19199000,-0.014445015247984694,-0.03526039079245358,0.05376341127165962,-0.08323198758953543,0.017670877625070025,0.015577852674144018,0.020675883320647626,105.79317779541016,104.03407745361328,107.45376228332519,-0.005805593635676565,0.011005126109762786,-0.021169818899631654,0.016908885865607237,-0.03182471006175824,-0.06015682936942257,-0.06015682936942257,-0.06358743220105245,21.50361218938875,0.01999624471229709,-0.24656894060785028,0.13699539886119505,False,0.0,0.047124260664064055,2025-07-29,0.0,True,True,True,,False,0.0,0.0,0.0
2025-07-31,AAPL,207.85748415888983,209.20337937318877,206.5315173151756,206.94027709960935,80698400,-0.007079571638254234,-0.02895756144017203,-0.022924045417406447,0.045010853842827325,-0.10783496585087071,0.0074213088626884595,0.01359370971607603,210.75465698242186,204.74354858398436,220.689108505249,-0.018098674247234547,0.010729170861878856,-0.06229954662811399,0.0293592078481133,-0.07225349737132758,-0.0318562793888475,-0.0318562793888475,0.7294894186689334,23.008278002210805,0.015211141032504833,-0.45406301755053957,-0.06793489926023377,False,0.0,0.1216646052754018,2025-08-28,0.0,True,True,True,,False,0.0,0.0,0.0
2025-07-31,AMZN,235.7700042724609,236.52999877929688,231.3999938964844,234.1100006103516,104357300,0.017029402351838252,0.008095443816044545,0.06452347471604347,0.25629188592731134,-0.019763016306644565,0.010397740901945575,0.016014234032683854,226.90650024414063,217.39220123291017,209.43765029907226,0.03174655798075565,0.07690155986566549,0.11780284144731268,0.04376559488919751,0.03798052032420629,0.0,0.0,1.6558568426603335,22.913094162757787,0.01477271259836635,-0.35071881173182795,-0.19176841121126786,True,0.0,-0.01072143223395905,2025-08-28,1.0,True,True,True,0.024316030590800675,True,0.25,16060.0,600.0
