model_name,window_label,total_return,cagr,annual_volatility,downside_volatility,sharpe,sortino,max_drawdown,calmar,avg_daily_turnover,benchmark_total_return,benchmark_cagr,excess_total_return,excess_cagr,tracking_error,information_ratio,eval_start,eval_end,starting_capital,ending_capital,profit_dollars,rebalance_count,avg_train_sample_count,avg_validation_sample_count,avg_validation_mse,baseline_ending_capital,ending_capital_gap_vs_baseline,beat_baseline
tree_walkforward,2022-03-10_to_2023-03-10,-0.053715977417936656,-0.053715977417936656,0.21835735314711235,0.15839495270467135,-0.14340415743967708,-0.19769160389348805,-0.12950990811049312,-0.4147634586545158,0.045714285714285714,-0.0824483663588168,-0.0824483663588168,0.03131419299735683,0.02873238894088015,0.10069430815248248,0.2708924620664212,2022-03-10,2023-03-10,100000.0,94628.40225820633,-5371.5977417936665,12,19092.833333333332,1646.25,0.01174083598608857,90892.37819355274,3736.0240646535967,True
configured_baseline,2022-03-10_to_2023-03-10,-0.0853250374786737,-0.0853250374786737,0.22873962991467883,0.16916588079794218,-0.27515774330280235,-0.3720577700087075,-0.2569325433057683,-0.33209120332075154,0.04857142857142858,-0.0824483663588168,-0.0824483663588168,-0.0031351599347506642,-0.0028766711198568995,0.12372315054482481,-0.03514943688202551,2022-03-10,2023-03-10,100000.0,90892.37819355274,-9107.621806447263,12,,,,90892.37819355274,0.0,False
ridge_walkforward,2022-03-10_to_2023-03-10,-0.10261443422493155,-0.10261443422493155,0.2596299579695981,0.19015551341832837,-0.2866977298865871,-0.39144444577150633,-0.20896295428108713,-0.4910651965941266,0.054285714285714284,-0.0824483663588168,-0.0824483663588168,-0.021978128670632202,-0.020166067866114745,0.10951802467075586,-0.14467607782140932,2022-03-10,2023-03-10,100000.0,89738.55657750684,-10261.443422493161,12,19092.833333333332,1646.25,,90892.37819355274,-1153.8216160458978,False
tcn_walkforward,2022-03-10_to_2023-03-10,-0.1363544338869308,-0.1363544338869308,0.24004140532238707,0.1773852503937125,-0.4901395471314608,-0.6632670159236899,-0.2414519493399505,-0.5647269954112135,0.04666666666666667,-0.0824483663588168,-0.0824483663588168,-0.05874990087935961,-0.053906067528114,0.10651694555909196,-0.5544949124027179,2022-03-10,2023-03-10,100000.0,86364.55661130692,-13635.443388693078,12,19092.833333333332,1646.25,0.012892700110872587,90892.37819355274,-4527.821582245815,False
lstm_walkforward,2022-03-10_to_2023-03-10,-0.15035290267140478,-0.15035290267140478,0.2532267266031269,0.18948488180020132,-0.5160180810104645,-0.6896041957589477,-0.22451859507434346,-0.6696679293829508,0.05047619047619048,-0.0824483663588168,-0.0824483663588168,-0.07400622899347664,-0.06790453631258797,0.11795433535987523,-0.6110745145744408,2022-03-10,2023-03-10,100000.0,84964.70973285953,-15035.290267140474,12,19092.833333333332,1646.25,0.015355444513261318,90892.37819355274,-5927.66846069321,False
mlp_walkforward,2022-03-10_to_2023-03-10,-0.16278086043034123,-0.16278086043034123,0.26038594937808623,0.19031795945555993,-0.5516613698467498,-0.7547625559547007,-0.26166650288297344,-0.6220928496267732,0.04857142857142857,-0.0824483663588168,-0.0824483663588168,-0.08755092479399273,-0.08033249407152443,0.10694566670472318,-0.7953028004143035,2022-03-10,2023-03-10,100000.0,83721.91395696587,-16278.086043034127,12,19092.833333333332,1646.25,,90892.37819355274,-7170.464236586864,False
hybrid_sequence_walkforward,2022-03-10_to_2023-03-10,-0.16366627705289338,-0.16366627705289338,0.25152166996574393,0.18080218281711555,-0.5846599696886124,-0.8133455561592929,-0.28960676091902093,-0.5651327908696763,0.049523809523809526,-0.0824483663588168,-0.0824483663588168,-0.08851590222969141,-0.08121791069407658,0.11838972987154416,-0.7472267293275031,2022-03-10,2023-03-10,100000.0,83633.37229471066,-16366.627705289342,12,19092.833333333332,1646.25,0.015551411857207617,90892.37819355274,-7259.005898842079,False
tree_walkforward,2023-03-13_to_2024-03-12,0.6602391538458618,0.6602391538458618,0.18374585063565385,0.10680930408303033,2.853120693068631,4.908271739197424,-0.12201083855030526,5.411315598602695,0.04476190476190477,0.3594734313506083,0.3594734313506083,0.2212369256797091,0.3007657224952536,0.11941710794796906,1.757086160294439,2023-03-13,2024-03-12,100000.0,166658.79382060797,66658.79382060797,12,26008.0,1628.3333333333333,0.00796447544037809,153956.87049679997,12701.923323808005,True
tcn_walkforward,2023-03-13_to_2024-03-12,0.5777468361951668,0.5777468361951668,0.16217851432932953,0.09493830514794734,2.8949067615403523,4.945229188333534,-0.11074945394823621,5.216701442746643,0.055238095238095246,0.3594734313506083,0.3594734313506083,0.160557315656922,0.21827340484455848,0.10800141136173065,1.4358028725462915,2023-03-13,2024-03-12,100000.0,157089.98101871257,57089.98101871257,12,26008.0,1628.3333333333333,0.007983635373724004,153956.87049679997,3133.110521912604,True
hybrid_sequence_walkforward,2023-03-13_to_2024-03-12,0.5552998113973784,0.5552998113973784,0.17683319610720596,0.1059912166435059,2.587885730743218,4.317566298599462,-0.0954150310898495,5.819835774873552,0.054285714285714284,0.3594734313506083,0.3594734313506083,0.1440457573725591,0.1958263800467701,0.11653609449467872,1.2288138238387238,2023-03-13,2024-03-12,100000.0,155536.99947271115,55536.99947271115,12,26008.0,1628.3333333333333,0.008650846274880072,153956.87049679997,1580.1289759111824,True
mlp_walkforward,2023-03-13_to_2024-03-12,0.542817942227994,0.542817942227994,0.16168243116704578,0.09738857807940916,2.7647708202943733,4.590013291706677,-0.0940857756455804,5.7693943479063226,0.05333333333333334,0.3594734313506083,0.3594734313506083,0.13486435751468617,0.18334451087738568,0.10276276974000725,1.2902720230687106,2023-03-13,2024-03-12,100000.0,154420.6027892495,54420.602789249504,12,26008.0,1628.3333333333333,,153956.87049679997,463.73229244953836,True
configured_baseline,2023-03-13_to_2024-03-12,0.5433925869138676,0.5433925869138676,0.19761625537205604,0.11798819218328473,2.2962651221372585,3.845972265371384,-0.11364746159506445,4.781387804771404,0.049523809523809526,0.3594734313506083,0.3594734313506083,0.13528705403278063,0.18391915556325933,0.13186375346362839,1.0568209237297472,2023-03-13,2024-03-12,100000.0,153956.87049679997,53956.870496799966,12,,,,153956.87049679997,0.0,False
lstm_walkforward,2023-03-13_to_2024-03-12,0.5413168411699103,0.5413168411699103,0.1773312563622671,0.10980414485892863,2.5302677992580263,4.08632632540309,-0.10137432863998352,5.339782254857834,0.058095238095238096,0.3594734313506083,0.3594734313506083,0.13376017921780514,0.18184340981930203,0.11785377178537472,1.1393154814223676,2023-03-13,2024-03-12,100000.0,153725.82749795032,53725.82749795032,12,26008.0,1628.3333333333333,0.008806509353841344,153956.87049679997,-231.04299884964712,False
ridge_walkforward,2023-03-13_to_2024-03-12,0.5066209715753456,0.5066209715753456,0.17560649028242048,0.11078456944935157,2.423602967295879,3.84169395648069,-0.11370010844466805,4.455765069229391,0.05047619047619048,0.3594734313506083,0.3594734313506083,0.10823862889218017,0.1471475402247373,0.11211634526220543,0.9916258831712821,2023-03-13,2024-03-12,100000.0,151346.5537974025,51346.55379740251,12,26008.0,1628.3333333333333,,153956.87049679997,-2610.316699397459,False
tree_walkforward,2024-03-13_to_2025-03-14,0.0022722749267873876,0.0022722749267873876,0.19400069547293256,0.14472393684117313,0.10913136661534245,0.14628928346886166,-0.16796872781710936,0.013527964141405687,0.04476190476190476,0.10304052132351305,0.10304052132351305,-0.09135498147957077,-0.10076824639672566,0.10334336763191121,-0.8328432900986847,2024-03-13,2025-03-14,100000.0,100982.29656140957,982.2965614095738,12,33121.583333333336,1683.5,0.007125822698131165,99285.4899958324,1696.8065655771788,True
configured_baseline,2024-03-13_to_2025-03-14,-0.01643011294068175,-0.01643011294068175,0.17957796605041768,0.13223977513469795,-0.0022553139932631073,-0.003062654177252653,-0.1587072134369767,-0.10352467657184479,0.05428571428571429,0.10304052132351305,0.10304052132351305,-0.10831028593658987,-0.1194706342641948,0.09546969831322029,-1.1275346830601198,2024-03-13,2025-03-14,100000.0,99285.4899958324,-714.5100041676051,12,,,,99285.4899958324,0.0,False
hybrid_sequence_walkforward,2024-03-13_to_2025-03-14,-0.03563061825477731,-0.03563061825477731,0.17222968444134687,0.12992167292717008,-0.12416457025689796,-0.16459782476884072,-0.17808667866379735,-0.20007458459059096,0.052380952380952375,0.10304052132351305,0.10304052132351305,-0.12571717620301204,-0.13867113957829036,0.09213924562555555,-1.395987293043266,2024-03-13,2025-03-14,100000.0,96638.66104812514,-3361.338951874859,12,33121.583333333336,1683.5,0.00820700234423081,99285.4899958324,-2646.828947707254,False
mlp_walkforward,2024-03-13_to_2025-03-14,-0.055828636589933534,-0.055828636589933534,0.17228953513064238,0.12980937551263863,-0.24693526587280343,-0.3277449105395675,-0.15703524828047966,-0.3555165938937376,0.05523809523809524,0.10304052132351305,0.10304052132351305,-0.14402839681974977,-0.15886915791344658,0.08870480316719091,-1.6885754564158066,2024-03-13,2025-03-14,100000.0,94802.04097343681,-5197.959026563185,12,33121.583333333336,1683.5,,99285.4899958324,-4483.44902239558,False
ridge_walkforward,2024-03-13_to_2025-03-14,-0.06732885841050595,-0.06732885841050595,0.17383566653261986,0.13291887171392955,-0.3136049429138003,-0.4101428456049072,-0.1593570626639048,-0.42250313406257506,0.051428571428571435,0.10304052132351305,0.10304052132351305,-0.15445432551253568,-0.170369379734019,0.09689678036888061,-1.669365225482983,2024-03-13,2025-03-14,100000.0,93819.25683419657,-6180.743165803433,12,33121.583333333336,1683.5,,99285.4899958324,-5466.233161635828,False
tcn_walkforward,2024-03-13_to_2025-03-14,-0.07512503929090253,-0.07512503929090253,0.18665226193128798,0.14243935276453878,-0.3245825623270132,-0.42533238368430065,-0.16668171058048653,-0.45070955313136457,0.05428571428571429,0.10304052132351305,0.10304052132351305,-0.16152222621943102,-0.17816556061441557,0.10539346028753545,-1.5923612367755717,2024-03-13,2025-03-14,100000.0,93360.7313798855,-6639.268620114497,12,33121.583333333336,1683.5,0.007476264300445716,99285.4899958324,-5924.758615946892,False
lstm_walkforward,2024-03-13_to_2025-03-14,-0.07040480490187417,-0.07040480490187417,0.17833777459478634,0.13705856841108288,-0.31964809186713244,-0.41591948623071,-0.1724606072017274,-0.40823702319174593,0.05619047619047619,0.10304052132351305,0.10304052132351305,-0.15724293248744314,-0.17344532622538722,0.09344155465359746,-1.7577374573407492,2024-03-13,2025-03-14,100000.0,93004.30897464209,-6995.691025357912,12,33121.583333333336,1683.5,0.008251135509150723,99285.4899958324,-6281.181021190307,False
ridge_walkforward,2025-03-17_to_2026-03-17,0.19712108090419922,0.19712108090419922,0.20762566233146007,0.1422619458934232,0.9701686550505793,1.4159226370276334,-0.13623202770975018,1.4469510893882935,0.049523809523809526,0.20585489372398547,0.20585489372398547,-0.007242838972783883,-0.008733812819786246,0.09672113278393261,-0.03371999204229348,2025-03-17,2026-03-17,100000.0,118372.50561308843,18372.505613088433,13,40665.0,1682.6923076923076,,118293.85049816918,78.65511491925281,True
configured_baseline,2025-03-17_to_2026-03-17,0.1964442080666926,0.1964442080666926,0.1894388205758218,0.1342639580393356,1.0420289730138201,1.4702437090059566,-0.13094361958204437,1.5002197792738425,0.054285714285714284,0.20585489372398547,0.20585489372398547,-0.007804160937001536,-0.009410685657292861,0.1291338257862697,-0.05647324167713611,2025-03-17,2026-03-17,100000.0,118293.85049816918,18293.85049816918,13,,,,118293.85049816918,0.0,False
hybrid_sequence_walkforward,2025-03-17_to_2026-03-17,0.17944626659842267,0.17944626659842267,0.19152737639418072,0.1354986713379851,0.9579710413659638,1.3540920984882667,-0.1467322974538473,1.2229500233570942,0.058095238095238096,0.20585489372398547,0.20585489372398547,-0.021900335822336192,-0.0264086271255628,0.11316190726234873,-0.18748062581063282,2025-03-17,2026-03-17,100000.0,116485.73898121408,16485.738981214075,13,40665.0,1682.6923076923076,0.011046337895095348,118293.85049816918,-1808.111516955105,False
mlp_walkforward,2025-03-17_to_2026-03-17,0.1732378267007919,0.1732378267007919,0.20450281282332047,0.1438159947954575,0.8838453571500571,1.2568063927457391,-0.14558890546330494,1.1899109080427543,0.055238095238095246,0.20585489372398547,0.20585489372398547,-0.02704891541507437,-0.03261706702319356,0.11803456442021848,-0.20285993247392906,2025-03-17,2026-03-17,100000.0,115872.08181884889,15872.081818848892,13,40665.0,1682.6923076923076,,118293.85049816918,-2421.7686793202884,False
tree_walkforward,2025-03-17_to_2026-03-17,0.1589502516864867,0.1589502516864867,0.19863583284017977,0.13708717143662802,0.8417693532600224,1.2197024330714927,-0.15789430943065552,1.006687652389999,0.05047619047619048,0.20585489372398547,0.20585489372398547,-0.03889741815671155,-0.04690464203749878,0.09910379346807946,-0.3782679506998349,2025-03-17,2026-03-17,100000.0,114461.00298779385,14461.00298779385,13,40665.0,1682.6923076923076,0.010388162286744081,118293.85049816918,-3832.84751037533,False
tcn_walkforward,2025-03-17_to_2026-03-17,0.11979729946611162,0.11979729946611162,0.19533282477975505,0.1406535453034161,0.6772353974646975,0.940511687368087,-0.1337544338413056,0.895651052646572,0.06095238095238095,0.20585489372398547,0.20585489372398547,-0.07136645935242358,-0.08605759425787385,0.12157420846944199,-0.595578972627852,2025-03-17,2026-03-17,100000.0,110517.92921982502,10517.929219825019,13,40665.0,1682.6923076923076,0.010633401501064118,118293.85049816918,-7775.921278344162,False
lstm_walkforward,2025-03-17_to_2026-03-17,0.10051697007563787,0.10051697007563787,0.21240152461386805,0.1486114904198361,0.5568340454854795,0.7958496337254771,-0.14821405450278202,0.6781878440128033,0.0619047619047619,0.20585489372398547,0.20585489372398547,-0.08735538927327935,-0.1053379236483476,0.11038209467015987,-0.7829253960627452,2025-03-17,2026-03-17,100000.0,108788.3320692594,8788.332069259399,13,40665.0,1682.6923076923076,0.01092168022520267,118293.85049816918,-9505.518428909782,False
